# r, rho, v, e
4.2610261026102607E+05 8.7912834465002060E+09 -2.9317993407456044E+07 1.7002128199003742E+21
4.2626462646264629E+05 8.7862960342367229E+09 -2.9312502120935842E+07 1.6986117846650876E+21
4.2642664266426652E+05 8.7813133358772049E+09 -2.9307013918457292E+07 1.6970128593015551E+21
4.2658865886588674E+05 8.7763353451863194E+09 -2.9301528797135644E+07 1.6954160402363840E+21
4.2675067506750673E+05 8.7713620559397678E+09 -2.9296046754088458E+07 1.6938213239034916E+21
4.2691269126912695E+05 8.7663934619234142E+09 -2.9290567786438286E+07 1.6922287067442305E+21
4.2707470747074718E+05 8.7614295569338112E+09 -2.9285091891311266E+07 1.6906381852073179E+21
4.2723672367236740E+05 8.7564703347781677E+09 -2.9279619065836672E+07 1.6890497557487624E+21
4.2739873987398739E+05 8.7515157892739620E+09 -2.9274149307148498E+07 1.6874634148319592E+21
4.2756075607560761E+05 8.7465659142492790E+09 -2.9268682612383939E+07 1.6858791589275689E+21
4.2772277227722784E+05 8.7416207035428600E+09 -2.9263218978683420E+07 1.6842969845135148E+21
4.2788478847884806E+05 8.7366801510036469E+09 -2.9257758403191898E+07 1.6827168880750342E+21
4.2804680468046805E+05 8.7317442504909515E+09 -2.9252300883058269E+07 1.6811388661046295E+21
4.2820882088208827E+05 8.7268129958748627E+09 -2.9246846415433757E+07 1.6795629151019475E+21
4.2837083708370849E+05 8.7218863810354195E+09 -2.9241394997474894E+07 1.6779890315739516E+21
4.2853285328532872E+05 8.7169643998633022E+09 -2.9235946626340918E+07 1.6764172120347422E+21
4.2869486948694871E+05 8.7120470462594833E+09 -2.9230501299195033E+07 1.6748474530056210E+21
4.2885688568856893E+05 8.7071343141350288E+09 -2.9225059013204657E+07 1.6732797510150699E+21
4.2901890189018915E+05 8.7022261974116802E+09 -2.9219619765539855E+07 1.6717141025986702E+21
4.2918091809180914E+05 8.6973226900210648E+09 -2.9214183553375602E+07 1.6701505042991955E+21
4.2934293429342937E+05 8.6924237859054489E+09 -2.9208750373889167E+07 1.6685889526664491E+21
4.2950495049504959E+05 8.6875294790169888E+09 -2.9203320224262778E+07 1.6670294442574073E+21
4.2966696669666981E+05 8.6826397633182526E+09 -2.9197893101681653E+07 1.6654719756360850E+21
4.2982898289828980E+05 8.6777546327818947E+09 -2.9192469003334925E+07 1.6639165433735650E+21
4.2999099909991003E+05 8.6728740813909340E+09 -2.9187047926414724E+07 1.6623631440479369E+21
4.3015301530153025E+05 8.6679981031382942E+09 -2.9181629868117671E+07 1.6608117742443621E+21
4.3031503150315047E+05 8.6631266920271950E+09 -2.9176214825643566E+07 1.6592624305549929E+21
4.3047704770477046E+05 8.6582598420706844E+09 -2.9170802796196677E+07 1.6577151095790127E+21
4.3063906390639069E+05 8.6533975472924156E+09 -2.9165393776983108E+07 1.6561698079224740E+21
4.3080108010801091E+05 8.6485398017255268E+09 -2.9159987765214659E+07 1.6546265221985122E+21
4.3096309630963113E+05 8.6436865994136467E+09 -2.9154584758105122E+07 1.6530852490271040E+21
4.3112511251125112E+05 8.6388379344101925E+09 -2.9149184752872828E+07 1.6515459850352098E+21
4.3128712871287134E+05 8.6339938007787132E+09 -2.9143787746739145E+07 1.6500087268566573E+21
4.3144914491449157E+05 8.6291541925924835E+09 -2.9138393736929968E+07 1.6484734711322205E+21
4.3161116111611179E+05 8.6243191039351635E+09 -2.9133002720673401E+07 1.6469402145094710E+21
4.3177317731773178E+05 8.6194885288999004E+09 -2.9127614695202600E+07 1.6454089536429168E+21
4.3193519351935200E+05 8.6146624615902176E+09 -2.9122229657752767E+07 1.6438796851938190E+21
4.3209720972097223E+05 8.6098408961190929E+09 -2.9116847605564196E+07 1.6423524058303488E+21
4.3225922592259222E+05 8.6050238266096630E+09 -2.9111468535879895E+07 1.6408271122274423E+21
4.3242124212421244E+05 8.6002112471949196E+09 -2.9106092445946276E+07 1.6393038010668063E+21
4.3258325832583266E+05 8.5954031520176277E+09 -2.9100719333013672E+07 1.6377824690369512E+21
4.3274527452745289E+05 8.5905995352302990E+09 -2.9095349194336191E+07 1.6362631128331568E+21
4.3290729072907288E+05 8.5858003909953918E+09 -2.9089982027171023E+07 1.6347457291574208E+21
4.3306930693069310E+05 8.5810057134850912E+09 -2.9084617828778941E+07 1.6332303147184612E+21
4.3323132313231332E+05 8.5762154968812943E+09 -2.9079256596424501E+07 1.6317168662317241E+21
4.3339333933393355E+05 8.5714297353755646E+09 -2.9073898327376083E+07 1.6302053804193688E+21
4.3355535553555354E+05 8.5666484231694098E+09 -2.9068543018904805E+07 1.6286958540101866E+21
4.3371737173717376E+05 8.5618715544740248E+09 -2.9063190668285258E+07 1.6271882837396218E+21
4.3387938793879398E+05 8.5570991235099649E+09 -2.9057841272796657E+07 1.6256826663498290E+21
4.3404140414041420E+05 8.5523311245077658E+09 -2.9052494829720724E+07 1.6241789985895403E+21
4.3420342034203419E+05 8.5475675517075176E+09 -2.9047151336342983E+07 1.6226772772141193E+21
4.3436543654365442E+05 8.5428083993589268E+09 -2.9041810789952233E+07 1.6211774989855008E+21
4.3452745274527464E+05 8.5380536617211094E+09 -2.9036473187841669E+07 1.6196796606722663E+21
4.3468946894689486E+05 8.5333033330631800E+09 -2.9031138527306415E+07 1.6181837590494702E+21
4.3485148514851485E+05 8.5285574076634779E+09 -2.9025806805646334E+07 1.6166897908987913E+21
4.3501350135013508E+05 8.5238158798098927E+09 -2.9020478020164590E+07 1.6151977530084279E+21
4.3517551755175530E+05 8.5190787438000364E+09 -2.9015152168167219E+07 1.6137076421730663E+21
4.3533753375337552E+05 8.5143459939410019E+09 -2.9009829246963724E+07 1.6122194551938938E+21
4.3549954995499551E+05 8.5096176245490170E+09 -2.9004509253868412E+07 1.6107331888786684E+21
4.3566156615661574E+05 8.5048936299502563E+09 -2.8999192186197195E+07 1.6092488400415065E+21
4.3582358235823596E+05 8.5001740044800777E+09 -2.8993878041270405E+07 1.6077664055030398E+21
4.3598559855985595E+05 8.4954587424832640E+09 -2.8988566816411927E+07 1.6062858820903536E+21
4.3614761476147617E+05 8.4907478383140469E+09 -2.8983258508948658E+07 1.6048072666369200E+21
4.3630963096309640E+05 8.4860412863361740E+09 -2.8977953116210777E+07 1.6033305559826293E+21
4.3647164716471662E+05 8.4813390809224863E+09 -2.8972650635532673E+07 1.6018557469738019E+21
4.3663366336633661E+05 8.4766412164553928E+09 -2.8967351064251471E+07 1.6003828364631042E+21
4.3679567956795683E+05 8.4719476873266487E+09 -2.8962054399707526E+07 1.5989118213095492E+21
4.3695769576957705E+05 8.4672584879371424E+09 -2.8956760639245309E+07 1.5974426983785449E+21
4.3711971197119728E+05 8.4625736126971083E+09 -2.8951469780212540E+07 1.5959754645418268E+21
4.3728172817281727E+05 8.4578930560262823E+09 -2.8946181819959532E+07 1.5945101166774025E+21
4.3744374437443749E+05 8.4532168123532677E+09 -2.8940896755841196E+07 1.5930466516696451E+21
4.3760576057605771E+05 8.4485448761162176E+09 -2.8935614585214905E+07 1.5915850664091729E+21
4.3776777677767794E+05 8.4438772417624655E+09 -2.8930335305441447E+07 1.5901253577928760E+21
4.3792979297929793E+05 8.4392139037484293E+09 -2.8925058913885415E+07 1.5886675227239294E+21
4.3809180918091815E+05 8.4345548565397043E+09 -2.8919785407914706E+07 1.5872115581117446E+21
4.3825382538253837E+05 8.4299000946111965E+09 -2.8914514784900185E+07 1.5857574608719467E+21
4.3841584158415860E+05 8.4252496124467611E+09 -2.8909247042216688E+07 1.5843052279264062E+21
4.3857785778577859E+05 8.4206034045396271E+09 -2.8903982177241486E+07 1.5828548562031395E+21
4.3873987398739881E+05 8.4159614653917837E+09 -2.8898720187356394E+07 1.5814063426364144E+21
4.3890189018901903E+05 8.4113237895146790E+09 -2.8893461069945354E+07 1.5799596841666059E+21
4.3906390639063902E+05 8.4066903714285412E+09 -2.8888204822396647E+07 1.5785148777402988E+21
4.3922592259225924E+05 8.4020612056628609E+09 -2.8882951442101043E+07 1.5770719203101678E+21
4.3938793879387947E+05 8.3974362867560339E+09 -2.8877700926453181E+07 1.5756308088350491E+21
4.3954995499549969E+05 8.3928156092555017E+09 -2.8872453272850834E+07 1.5741915402798755E+21
4.3971197119711968E+05 8.3881991677178049E+09 -2.8867208478694834E+07 1.5727541116156699E+21
4.3987398739873990E+05 8.3835869567082996E+09 -2.8861966541389689E+07 1.5713185198195464E+21
4.4003600360036013E+05 8.3789789708011990E+09 -2.8856727458343800E+07 1.5698847618747327E+21
4.4019801980198035E+05 8.3743752045801868E+09 -2.8851491226966873E+07 1.5684528347703924E+21
4.4036003600360034E+05 8.3697756526371679E+09 -2.8846257844674390E+07 1.5670227355018681E+21
4.4052205220522056E+05 8.3651803095735636E+09 -2.8841027308883015E+07 1.5655944610704122E+21
4.4068406840684079E+05 8.3605891699993019E+09 -2.8835799617013969E+07 1.5641680084833552E+21
4.4084608460846101E+05 8.3560022285333557E+09 -2.8830574766491212E+07 1.5627433747539996E+21
4.4100810081008100E+05 8.3514194798034563E+09 -2.8825352754742254E+07 1.5613205569016425E+21
4.4117011701170122E+05 8.3468409184462547E+09 -2.8820133579197519E+07 1.5598995519515273E+21
4.4133213321332145E+05 8.3422665391071005E+09 -2.8814917237291165E+07 1.5584803569348811E+21
4.4149414941494167E+05 8.3376963364403896E+09 -2.8809703726459775E+07 1.5570629688888278E+21
4.4165616561656166E+05 8.3331303051089420E+09 -2.8804493044144358E+07 1.5556473848564773E+21
4.4181818181818188E+05 8.3285684397847338E+09 -2.8799285187787842E+07 1.5542336018867822E+21
4.4198019801980210E+05 8.3240107351480818E+09 -2.8794080154837769E+07 1.5528216170346662E+21
4.4214221422142233E+05 8.3194571858884125E+09 -2.8788877942743588E+07 1.5514114273608647E+21
4.4230423042304232E+05 8.3149077867035217E+09 -2.8783678548959222E+07 1.5500030299320549E+21
4.4246624662466254E+05 8.3103625323002901E+09 -2.8778481970940359E+07 1.5485964218206850E+21
4.4262826282628276E+05 8.3058214173938837E+09 -2.8773288206147321E+07 1.5471916001051269E+21
4.4279027902790275E+05 8.3012844367083092E+09 -2.8768097252043065E+07 1.5457885618695522E+21
4.4295229522952298E+05 8.2967515849763403E+09 -2.8762909106093135E+07 1.5443873042039049E+21
4.4311431143114320E+05 8.2922228569390936E+09 -2.8757723765767463E+07 1.5429878242040052E+21
4.4327632763276342E+05 8.2876982473466368E+09 -2.8752541228537861E+07 1.5415901189713843E+21
4.4343834383438341E+05 8.2831777509571476E+09 -2.8747361491881054E+07 1.5401941856134420E+21
4.4360036003600364E+05 8.2786613625379152E+09 -2.8742184553275015E+07 1.5388000212432323E+21
4.4376237623762386E+05 8.2741490768644075E+09 -2.8737010410202254E+07 1.5374076229796307E+21
4.4392439243924408E+05 8.2696408887207766E+09 -2.8731839060147919E+07 1.5360169879472154E+21
4.4408640864086407E+05 8.2651367928997679E+09 -2.8726670500600167E+07 1.5346281132762818E+21
4.4424842484248430E+05 8.2606367842024298E+09 -2.8721504729050871E+07 1.5332409961028518E+21
4.4441044104410452E+05 8.2561408574385767E+09 -2.8716341742994189E+07 1.5318556335686007E+21
4.4457245724572474E+05 8.2516490074260759E+09 -2.8711181539928865E+07 1.5304720228209569E+21
4.4473447344734473E+05 8.2471612289917393E+09 -2.8706024117355108E+07 1.5290901610129279E+21
4.4489648964896495E+05 8.2426775169704323E+09 -2.8700869472777553E+07 1.5277100453032391E+21
4.4505850585058518E+05 8.2381978662057381E+09 -2.8695717603703000E+07 1.5263316728562070E+21
4.4522052205220540E+05 8.2337222715493584E+09 -2.8690568507642295E+07 1.5249550408418203E+21
4.4538253825382539E+05 8.2292507278615694E+09 -2.8685422182108853E+07 1.5235801464356547E+21
4.4554455445544561E+05 8.2247832300109615E+09 -2.8680278624619287E+07 1.5222069868188853E+21
4.4570657065706584E+05 8.2203197728745289E+09 -2.8675137832693271E+07 1.5208355591782759E+21
4.4586858685868583E+05 8.2158603513376055E+09 -2.8669999803853571E+07 1.5194658607061645E+21
4.4603060306030605E+05 8.2114049602936268E+09 -2.8664864535626657E+07 1.5180978886004714E+21
4.4619261926192627E+05 8.2069535946446323E+09 -2.8659732025541253E+07 1.5167316400646314E+21
4.4635463546354650E+05 8.2025062493008833E+09 -2.8654602271129321E+07 1.5153671123076157E+21
4.4651665166516649E+05 8.1980629191806793E+09 -2.8649475269926786E+07 1.5140043025439685E+21
4.4667866786678671E+05 8.1936235992109900E+09 -2.8644351019471064E+07 1.5126432079936498E+21
4.4684068406840693E+05 8.1891882843264542E+09 -2.8639229517304815E+07 1.5112838258822388E+21
4.4700270027002716E+05 8.1847569694705563E+09 -2.8634110760971479E+07 1.5099261534406721E+21
4.4716471647164715E+05 8.1803296495946245E+09 -2.8628994748018857E+07 1.5085701879054252E+21
4.4732673267326737E+05 8.1759063196581726E+09 -2.8623881475997865E+07 1.5072159265184361E+21
4.4748874887488759E+05 8.1714869746290207E+09 -2.8618770942462012E+07 1.5058633665270624E+21
4.4765076507650781E+05 8.1670716094830599E+09 -2.8613663144968085E+07 1.5045125051841021E+21
4.4781278127812780E+05 8.1626602192043762E+09 -2.8608558081075847E+07 1.5031633397477750E+21
4.4797479747974803E+05 8.1582527987851295E+09 -2.8603455748348225E+07 1.5018158674817099E+21
4.4813681368136825E+05 8.1538493432255640E+09 -2.8598356144351207E+07 1.5004700856549284E+21
4.4829882988298847E+05 8.1494498475340967E+09 -2.8593259266653668E+07 1.4991259915418332E+21
4.4846084608460846E+05 8.1450543067272930E+09 -2.8588165112827256E+07 1.4977835824221816E+21
4.4862286228622869E+05 8.1406627158294954E+09 -2.8583073680447448E+07 1.4964428555811197E+21
4.4878487848784891E+05 8.1362750698734035E+09 -2.8577984967091870E+07 1.4951038083091045E+21
4.4894689468946913E+05 8.1318913638995266E+09 -2.8572898970341835E+07 1.4937664379019542E+21
4.4910891089108912E+05 8.1275115929566431E+09 -2.8567815687780779E+07 1.4924307416607608E+21
4.4927092709270935E+05 8.1231357521011810E+09 -2.8562735116996385E+07 1.4910967168919897E+21
4.4943294329432957E+05 8.1187638363977346E+09 -2.8557657255578607E+07 1.4897643609073569E+21
4.4959495949594956E+05 8.1143958409189444E+09 -2.8552582101120297E+07 1.4884336710238677E+21
4.4975697569756978E+05 8.1100317607452879E+09 -2.8547509651217472E+07 1.4871046445637928E+21
4.4991899189919000E+05 8.1056715909651585E+09 -2.8542439903469354E+07 1.4857772788546811E+21
4.5008100810081023E+05 8.1013153266749840E+09 -2.8537372855477683E+07 1.4844515712292998E+21
4.5024302430243022E+05 8.0969629629790440E+09 -2.8532308504847407E+07 1.4831275190256651E+21
4.5040504050405044E+05 8.0926144949893570E+09 -2.8527246849186875E+07 1.4818051195870304E+21
4.5056705670567066E+05 8.0882699178260193E+09 -2.8522187886106804E+07 1.4804843702618347E+21
4.5072907290729089E+05 8.0839292266169367E+09 -2.8517131613220915E+07 1.4791652684037101E+21
4.5089108910891088E+05 8.0795924164978943E+09 -2.8512078028145865E+07 1.4778478113714775E+21
4.5105310531053110E+05 8.0752594826121502E+09 -2.8507027128502410E+07 1.4765319965291868E+21
4.5121512151215132E+05 8.0709304201114101E+09 -2.8501978911912121E+07 1.4752178212459431E+21
4.5137713771377155E+05 8.0666052241546650E+09 -2.8496933376001179E+07 1.4739052828960807E+21
4.5153915391539154E+05 8.0622838899087791E+09 -2.8491890518398557E+07 1.4725943788590730E+21
4.5170117011701176E+05 8.0579664125484800E+09 -2.8486850336735547E+07 1.4712851065194734E+21
4.5186318631863198E+05 8.0536527872564001E+09 -2.8481812828646090E+07 1.4699774632669489E+21
4.5202520252025221E+05 8.0493430092224379E+09 -2.8476777991768554E+07 1.4686714464963369E+21
4.5218721872187220E+05 8.0450370736446629E+09 -2.8471745823742718E+07 1.4673670536074921E+21
4.5234923492349242E+05 8.0407349757286215E+09 -2.8466716322211944E+07 1.4660642820053753E+21
4.5251125112511264E+05 8.0364367106876154E+09 -2.8461689484822411E+07 1.4647631291000158E+21
4.5267326732673263E+05 8.0321422737426100E+09 -2.8456665309223197E+07 1.4634635923064952E+21
4.5283528352835285E+05 8.0278516601221447E+09 -2.8451643793066546E+07 1.4621656690449504E+21
4.5299729972997308E+05 8.0235648650625496E+09 -2.8446624934007101E+07 1.4608693567405252E+21
4.5315931593159330E+05 8.0192818838077660E+09 -2.8441608729702491E+07 1.4595746528233904E+21
4.5332133213321329E+05 8.0150027116093369E+09 -2.8436595177813318E+07 1.4582815547287308E+21
4.5348334833483351E+05 8.0107273437261324E+09 -2.8431584276003797E+07 1.4569900598967549E+21
4.5364536453645374E+05 8.0064557754250326E+09 -2.8426576021939792E+07 1.4557001657726067E+21
4.5380738073807396E+05 8.0021880019803810E+09 -2.8421570413290311E+07 1.4544118698064127E+21
4.5396939693969395E+05 7.9979240186737518E+09 -2.8416567447728343E+07 1.4531251694533183E+21
4.5413141314131417E+05 7.9936638207945547E+09 -2.8411567122928705E+07 1.4518400621733657E+21
4.5429342934293440E+05 7.9894074036398020E+09 -2.8406569436568849E+07 1.4505565454315291E+21
4.5445544554455462E+05 7.9851547625138693E+09 -2.8401574386329576E+07 1.4492746166977343E+21
4.5461746174617461E+05 7.9809058927284889E+09 -2.8396581969895028E+07 1.4479942734468489E+21
4.5477947794779483E+05 7.9766607896030636E+09 -2.8391592184951514E+07 1.4467155131586118E+21
4.5494149414941506E+05 7.9724194484645252E+09 -2.8386605029187996E+07 1.4454383333176474E+21
4.5510351035103528E+05 7.9681818646470013E+09 -2.8381620500297170E+07 1.4441627314135090E+21
4.5526552655265527E+05 7.9639480334923964E+09 -2.8376638595973328E+07 1.4428887049405575E+21
4.5542754275427549E+05 7.9597179503497286E+09 -2.8371659313914720E+07 1.4416162513980736E+21
4.5558955895589571E+05 7.9554916105756149E+09 -2.8366682651821733E+07 1.4403453682901516E+21
4.5575157515751594E+05 7.9512690095339184E+09 -2.8361708607398152E+07 1.4390760531257574E+21
4.5591359135913593E+05 7.9470501425959969E+09 -2.8356737178350095E+07 1.4378083034186551E+21
4.5607560756075615E+05 7.9428350051404591E+09 -2.8351768362386942E+07 1.4365421166874518E+21
4.5623762376237637E+05 7.9386235925535793E+09 -2.8346802157219704E+07 1.4352774904554964E+21
4.5639963996399636E+05 7.9344159002284832E+09 -2.8341838560564067E+07 1.4340144222510354E+21
4.5656165616561659E+05 7.9302119235659828E+09 -2.8336877570136968E+07 1.4327529096070074E+21
4.5672367236723681E+05 7.9260116579740801E+09 -2.8331919183658861E+07 1.4314929500611755E+21
4.5688568856885703E+05 7.9218150988679981E+09 -2.8326963398853023E+07 1.4302345411560541E+21
4.5704770477047702E+05 7.9176222416703215E+09 -2.8322010213445317E+07 1.4289776804389050E+21
4.5720972097209725E+05 7.9134330818111391E+09 -2.8317059625163510E+07 1.4277223654616822E+21
4.5737173717371747E+05 7.9092476147271843E+09 -2.8312111631740320E+07 1.4264685937811802E+21
4.5753375337533769E+05 7.9050658358629704E+09 -2.8307166230909355E+07 1.4252163629588197E+21
4.5769576957695768E+05 7.9008877406701298E+09 -2.8302223420407277E+07 1.4239656705607378E+21
4.5785778577857791E+05 7.8967133246072636E+09 -2.8297283197974391E+07 1.4227165141578162E+21
4.5801980198019813E+05 7.8925425831404572E+09 -2.8292345561352741E+07 1.4214688913255697E+21
4.5818181818181835E+05 7.8883755117427540E+09 -2.8287410508288007E+07 1.4202227996442383E+21
